Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     252/2509212     v__parser__Parser_parse_block <cycle 11> [542]
                0.00    0.00     260/2509212     v__gen__c__Gen_infix_expr_in_op <cycle 16> [332]
                0.00    0.00     264/2509212     v__ast__Table_find_field_from_embeds [336]
                0.00    0.00     275/2509212     v__gen__c__Gen_write_multi_return_types [360]
                0.00    0.00     277/2509212     v__parser__Parser_register_auto_import [470]
                0.00    0.00     278/2509212     v__gen__c__Gen_gen_str_for_enum [361]
                0.00    0.00     282/2509212     v__checker__Checker_fail_if_immutable_to_mutable [188]
                0.00    0.00     283/2509212     v__ast__Table_type_size [537]
                0.00    0.00     292/2509212     v__markused__Walker_expr <cycle 8> [34]
                0.00    0.00     304/2509212     v__checker__Checker_check_struct_signature [533]
                0.00    0.00     309/2509212     v__parser__Parser_map_init <cycle 11> [447]
                0.00    0.00     311/2509212     v__parser__parse_file [12]
                0.00    0.00     311/2509212     v__parser__parse_files [11]
                0.00    0.00     318/2509212     v__parser__Parser_dot_expr <cycle 11> [90]
                0.00    0.00     326/2509212     v__gen__c__Gen_write_typeof_functions [329]
                0.00    0.00     337/2509212     v__gen__c__Gen_index_of_map <cycle 16> [226]
                0.00    0.00     340/2509212     v__gen__c__Gen_get_sumtype_casting_fn [278]
                0.00    0.00     347/2509212     strings__Builder_write_decimal [528]
                0.00    0.00     350/2509212     v__gen__c__Gen_push_new_comptime_info [527]
                0.00    0.00     353/2509212     builtin__array_pointers [525]
                0.00    0.00     353/2509212     sync__pool__PoolProcessor_get_results_ref_T_v__gen__c__Gen [526]
                0.00    0.00     356/2509212     v__gen__c__Gen_const_decl_init_later <cycle 16> [307]
                0.00    0.00     357/2509212     v__gen__c__Gen_sort_globals_consts [248]
                0.00    0.00     360/2509212     v__gen__c__Gen_gen_array_map <cycle 16> [262]
                0.00    0.00     367/2509212     v__gen__c__Gen_expr_with_tmp_var <cycle 16> [252]
                0.00    0.00     408/2509212     v__builder__Builder_resolve_deps [244]
                0.00    0.00     422/2509212     v__gen__c__Gen_get_array_contains_method [370]
                0.00    0.00     427/2509212     os__vmodules_paths [389]
                0.00    0.00     429/2509212     v__parser__Parser_register_used_import [508]
                0.00    0.00     447/2509212     v__gen__c__Gen_write_typedef_types [349]
                0.00    0.00     459/2509212     v__gen__c__Gen_call_expr <cycle 16> [250]
                0.00    0.00     465/2509212     v__gen__c__Gen_gen_sumtype_equality_fn <cycle 15> [297]
                0.00    0.00     477/2509212     v__gen__c__Gen_or_block <cycle 16> [256]
                0.00    0.00     487/2509212     v__parser__Parser_const_decl <cycle 11> [296]
                0.00    0.00     492/2509212     v__gen__c__Gen_match_expr <cycle 16> [159]
                0.00    0.00     494/2509212     os__join_path [502]
                0.00    0.00     498/2509212     v__ast__Table_register_aggregate_field <cycle 5> [499]
                0.00    0.00     503/2509212     v__checker__Checker_is_contains_any_kind_of_pointer [498]
                0.00    0.00     518/2509212     v__gen__c__Gen_stmts_with_tmp_var <cycle 16> [327]
                0.00    0.00     550/2509212     v__parser__Parser_or_block <cycle 11> [355]
                0.00    0.00     583/2509212     v__gen__c__Gen_gen_str_for_struct [218]
                0.00    0.00     596/2509212     builtin__string_rsplit_nth [483]
                0.00    0.00     599/2509212     v__ast__args2str <cycle 4> [482]
                0.00    0.00     621/2509212     v__checker__Checker_change_current_file [481]
                0.00    0.00     637/2509212     v__checker__Checker_check_ref_fields_initialized [306]
                0.00    0.00     643/2509212     v__checker__Checker_enum_decl [182]
                0.00    0.00     645/2509212     v__gen__c__Gen_gen_array_equality_fn <cycle 15> [312]
                0.00    0.00     656/2509212     v__checker__Checker_if_expr <cycle 10> [40]
                0.00    0.00     735/2509212     v__ast__TypeSymbol_get_methods [467]
                0.00    0.00     735/2509212     v__markused__Walker_mark_generic_types [32]
                0.00    0.00     738/2509212     v__gen__c__Gen_write_types [168]
                0.00    0.00     755/2509212     v__ast__Table_dependent_names_in_expr <cycle 2> [258]
                0.00    0.00     779/2509212     v__builder__Builder_import_graph [425]
                0.00    0.00     790/2509212     v__gen__c__Gen_match_expr_switch <cycle 16> [203]
                0.00    0.00     796/2509212     v__gen__c__Gen_enum_decl <cycle 16> [266]
                0.00    0.00     798/2509212     Array_string_str [461]
                0.00    0.00     911/2509212     v__ast__Table_register_sym [381]
                0.00    0.00     937/2509212     v__checker__Checker_fn_decl <cycle 10> [141]
                0.00    0.00     944/2509212     v__gen__c__Gen_get_str_fn [196]
                0.00    0.00     947/2509212     v__pref__Preferences_should_compile_filtered_files [319]
                0.00    0.00     948/2509212     v__gen__c__Gen_writeln2 [453]
                0.00    0.00     966/2509212     v__gen__c__Gen_gen_struct_equality_fn <cycle 15> [209]
                0.00    0.00     974/2509212     v__checker__Checker_const_decl <cycle 10> [198]
                0.00    0.00    1029/2509212     v__gen__c__Gen_write_sumtype_casting_fn [290]
                0.00    0.00    1042/2509212     v__parser__Parser_unsafe_stmt <cycle 11> [315]
                0.00    0.00    1049/2509212     v__util__Timers_show [443]
                0.00    0.00    1191/2509212     v__checker__Checker_check_or_expr <cycle 10> [265]
                0.00    0.00    1229/2509212     os__ls [431]
                0.00    0.00    1248/2509212     v__depgraph__OrderedDepMap_apply_diff [305]
                0.00    0.00    1256/2509212     v__depgraph__DepGraph_add [397]
                0.00    0.00    1315/2509212     v__depgraph__DepGraph_resolve [170]
                0.00    0.00    1391/2509212     v__parser__Parser_attributes <cycle 11> [259]
                0.00    0.00    1523/2509212     v__parser__Parser_import_stmt [264]
                0.00    0.00    1543/2509212     v__parser__Parser_enum_decl <cycle 11> [293]
                0.00    0.00    1550/2509212     v__util__mod_path_to_full_name [304]
                0.00    0.00    1672/2509212     v__depgraph__DepGraph_add_with_value [380]
                0.00    0.00    1689/2509212     v__gen__c__Gen_match_expr_sumtype <cycle 16> [255]
                0.00    0.00    1732/2509212     v__gen__c__gen [9]
                0.00    0.00    1808/2509212     v__gen__c__Gen_write_sorted_types [173]
                0.00    0.00    1934/2509212     os__join_path_single [407]
                0.00    0.00    2031/2509212     v__builder__Builder_parse_imports [13]
                0.00    0.00    2071/2509212     v__gen__c__Gen_interface_table [275]
                0.00    0.00    2118/2509212     v__ast__Table_find_method_from_embeds [192]
                0.00    0.00    2130/2509212     v__transformer__Transformer_simplify_nested_interpolation_in_sb [401]
                0.00    0.00    2136/2509212     v__parser__Parser_for_stmt <cycle 11> [197]
                0.00    0.00    2154/2509212     v__checker__Checker_check_duplicated_items [274]
                0.00    0.00    2398/2509212     v__parser__Parser_fn_receiver <cycle 11> [187]
                0.00    0.00    2526/2509212     v__gen__c__Gen_gen_fn_decl <cycle 16> [116]
                0.00    0.00    2630/2509212     v__depgraph__OrderedDepMap_set [294]
                0.00    0.00    2743/2509212     v__checker__Checker_smartcast [130]
                0.00    0.00    3028/2509212     v__gen__c__Gen_sort_structs [237]
                0.00    0.00    3238/2509212     v__depgraph__OrderedDepMap_add [227]
                0.00    0.00    3334/2509212     v__gen__c__Gen_struct_decl [174]
                0.00    0.00    3600/2509212     v__token__new_keywords_matcher_trie_T_int [378]
                0.00    0.00    4065/2509212     v__parser__Parser_struct_init <cycle 11> [171]
                0.00    0.00    4452/2509212     v__gen__c__write_octal_escape [364]
                0.00    0.00    5089/2509212     v__parser__Parser_fn_params <cycle 11> [158]
                0.00    0.00    5364/2509212     v__checker__Checker_struct_init <cycle 10> [103]
                0.00    0.00    5422/2509212     v__gen__c__Gen_return_stmt <cycle 16> [162]
                0.00    0.00    5550/2509212     v__parser__Parser_struct_decl <cycle 11> [200]
                0.00    0.00    5747/2509212     v__checker__Checker_reorder_fns_at_the_end [354]
                0.00    0.00    5873/2509212     v__parser__Parser_parse <cycle 12> [23]
                0.00    0.00    6479/2509212     v__parser__Parser_fn_decl <cycle 11> [144]
                0.00    0.00    8578/2509212     v__checker__Checker_array_init <cycle 10> [189]
                0.00    0.00    9911/2509212     v__checker__Checker_string_inter_lit <cycle 10> [281]
                0.00    0.00    9925/2509212     v__gen__c__Gen_new_tmp_var [324]
                0.00    0.00   12178/2509212     v__parser__Parser_partial_assign_stmt <cycle 11> [65]
                0.00    0.00   12832/2509212     v__checker__Checker_return_stmt <cycle 10> [199]
                0.00    0.00   13887/2509212     v__gen__c__Gen_assign_stmt <cycle 16> [105]
                0.00    0.00   14166/2509212     builtin__string_split_nth [300]
                0.00    0.00   14997/2509212     v__gen__c__Gen_fn_decl_params [122]
