Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                                   3             v__parser__Parser_expr <cycle 11> [748]
                                   2             v__parser__Parser_spawn_expr <cycle 11> [660]
                                  10             v__parser__Parser_stmt <cycle 11> [559]
-----------------------------------------------
                0.00    0.00      23/23          v__ast__Table_find_or_register_fn_type [433]
[560]    0.0    0.00    0.00      23         v__ast__Table_fn_type_source_signature [560]
                0.00    0.00      14/269161      builtin__str_intp [56]
                0.00    0.00      35/2121836     v__ast__Table_sym [77]
                0.00    0.00      63/81191       builtin__string__plus [757]
-----------------------------------------------
                0.00    0.00       1/1           v__builder__cbuilder__compile_c [4]
[561]    0.0    0.00    0.00       1         v__builder__Builder_get_builtin_files [561]
                0.00    0.00       1/55          v__builder__Builder_v_files_from_dir [337]
                0.00    0.00       1/56          Array_string_str [412]
                0.00    0.00       2/494         os__join_path [355]
                0.00    0.00       1/269161      builtin__str_intp [56]
                0.00    0.00       1/2125612     builtin__arguments [38]
                0.00    0.00       2/51791       builtin__new_array_from_c_array [763]
-----------------------------------------------
                                 232             v__checker__Checker_stmts_ending_with_expression <cycle 10> [49]
[562]    0.0    0.00    0.00     232         v__checker__Checker_defer_stmt <cycle 10> [562]
                0.00    0.00     232/2509470     builtin__array_push [87]
                0.00    0.00      90/47698       builtin__array_set [766]
                                 232             v__checker__Checker_stmts_ending_with_expression <cycle 10> [49]
                                  90             v__checker__Checker_ident <cycle 10> [43]
-----------------------------------------------
                                  11             v__gen__c__Gen_method_call <cycle 16> [89]
[563]    0.0    0.00    0.00      11         v__gen__c__Gen_conversion_function_call <cycle 16> [563]
                0.00    0.00      55/864222      v__gen__c__Gen_write [57]
                                  11             v__gen__c__Gen_expr <cycle 16> [32]
-----------------------------------------------
                0.00    0.00      37/37          v__gen__c__Gen_gen_array_index <cycle 16> [488]
[564]    0.0    0.00    0.00      37         v__gen__c__Gen_get_array_index_method [564]
                0.00    0.00      37/227326      v__gen__c__Gen_base_type [99]
                0.00    0.00      37/2509470     builtin__array_push [87]
                0.00    0.00      37/807944      v__gen__c__Gen_unwrap_generic [611]
                0.00    0.00      37/81191       builtin__string__plus [757]
-----------------------------------------------
                                   6             v__checker__Checker_asm_stmt <cycle 10> [646]
[565]    0.0    0.00    0.00       6         v__checker__Checker_asm_ios <cycle 10> [565]
                0.00    0.00      14/745553      builtin__map_exists [36]
                0.00    0.00       6/28234       v__checker__Checker_fail_if_immutable [145]
                0.00    0.00      14/2509470     builtin__array_push [87]
                0.00    0.00      14/522797      builtin__string_clone [738]
                                  14             v__checker__Checker_expr <cycle 10> [62]
-----------------------------------------------
                0.00    0.00      15/15          v__gen__c__Gen_base_type [99]
[566]    0.0    0.00    0.00      15         v__gen__c__Gen_find_or_register_shared [566]
                0.00    0.00      15/269161      builtin__str_intp [56]
                0.00    0.00      15/90146       builtin__map_set [177]
-----------------------------------------------
                                 124             v__checker__Checker_expr <cycle 10> [62]
[567]    0.0    0.00    0.00     124         v__checker__Checker_comptime_call <cycle 10> [567]
                0.00    0.00     118/2121836     v__ast__Table_sym [77]
                0.00    0.00       6/6           v__ast__ComptimeCall_resolve_compile_value [625]
                0.00    0.00     118/5000        strconv__common_parse_int [826]
                                 124             v__checker__Checker_expr <cycle 10> [62]
-----------------------------------------------
                0.00    0.00      88/88          v__checker__Checker_array_init <cycle 10> [211]
[568]    0.0    0.00    0.00      88         v__checker__Checker_check_elements_ref_fields_initialized [568]
                0.00    0.00       6/6           v__checker__Checker_check_ref_fields_initialized_note [595]
                0.00    0.00      61/2121836     v__ast__Table_sym [77]
                0.00    0.00      61/61          v__checker__Checker_do_check_elements_ref_fields_initialized [718]
-----------------------------------------------
                0.00    0.00       1/258113      v__checker__Checker_eval_comptime_const_expr <cycle 10> [519]
                0.00    0.00       1/258113      v__checker__Checker_comptime_for <cycle 10> [633]
                0.00    0.00       2/258113      v__checker__Checker_spawn_expr <cycle 10> [730]
                0.00    0.00       3/258113      v__checker__Checker_infer_fn_generic_types [623]
                0.00    0.00       4/258113      v__checker__Checker_get_expr_type [585]
                0.00    0.00       6/258113      v__checker__Checker_markused_method_call [615]
                0.00    0.00       9/258113      v__type_resolver__TypeResolver_resolve_fn_generic_args [695]
                0.00    0.00       9/258113      v__checker__Checker_set_node_expected_arg_types [243]
                0.00    0.00      10/258113      v__checker__Checker_check_expected_call_arg [283]
                0.00    0.00      22/258113      v__checker__Checker_fn_decl <cycle 10> [142]
                0.00    0.00      38/258113      v__checker__Checker_map_init <cycle 10> [451]
                0.00    0.00      43/258113      v__checker__Checker_type_implements [483]
                0.00    0.00      94/258113      v__checker__Checker_check_matching_function_symbols [570]
                0.00    0.00     114/258113      v__checker__Checker_check_array_init_para_type <cycle 10> [728]
                0.00    0.00     302/258113      v__checker__Checker_markused_print_call [481]
                0.00    0.00     714/258113      v__checker__Checker_check_shift <cycle 10> [693]
                0.00    0.00     746/258113      v__checker__Checker_index_expr <cycle 10> [353]
                0.00    0.00     984/258113      v__checker__Checker_array_builtin_method_call <cycle 10> [314]
                0.00    0.00    1272/258113      v__checker__Checker_postfix_expr <cycle 10> [319]
                0.00    0.00    1537/258113      v__checker__Checker_smartcast_if_conds <cycle 10> [151]
                0.00    0.00    1677/258113      v__checker__Checker_match_expr <cycle 10> [94]
                0.00    0.00    1774/258113      v__checker__Checker_array_init <cycle 10> [211]
                0.00    0.00    2776/258113      v__checker__Checker_expr <cycle 10> [62]
                0.00    0.00    2845/258113      v__checker__Checker_prefix_expr <cycle 10> [466]
                0.00    0.00    4773/258113      v__checker__Checker_check_append <cycle 10> [268]
                0.00    0.00    7468/258113      v__checker__Checker_fn_call <cycle 10> [55]
                0.00    0.00    7756/258113      v__checker__Checker_fail_if_immutable [145]
                0.00    0.00    8600/258113      v__checker__Checker_cast_expr <cycle 10> [208]
                0.00    0.00    8832/258113      v__checker__Checker_get_default_fmt [309]
                0.00    0.00   10791/258113      v__checker__Checker_struct_init <cycle 10> [92]
                0.00    0.00   12693/258113      v__checker__Checker_return_stmt <cycle 10> [190]
                0.00    0.00   15029/258113      v__checker__Checker_if_expr <cycle 10> [46]
                0.00    0.00   48871/258113      v__checker__Checker_assign_stmt <cycle 10> [58]
                0.00    0.00   53411/258113      v__checker__Checker_method_call <cycle 10> [34]
                0.00    0.00   64906/258113      v__checker__Checker_infix_expr <cycle 10> [115]
[569]    0.0    0.00    0.00  258113         v__checker__Checker_unwrap_generic [569]
                0.00    0.00     149/21159       v__ast__Table_convert_generic_type [254]
-----------------------------------------------
                0.00    0.00       1/28          v__checker__Checker_cast_expr <cycle 10> [208]
                0.00    0.00      27/28          v__checker__Checker_check_types [266]
[570]    0.0    0.00    0.00      28         v__checker__Checker_check_matching_function_symbols [570]
                0.00    0.00      28/46567       v__checker__Checker_check_basic [141]
                0.00    0.00      64/2121836     v__ast__Table_sym [77]
                0.00    0.00      94/258113      v__checker__Checker_unwrap_generic [569]
                0.00    0.00      28/544036      v__ast__Table_final_sym [737]
-----------------------------------------------
                0.00    0.00       1/1           v__builder__Builder_cc [324]
[571]    0.0    0.00    0.00       1         v__builder__Builder_build_thirdparty_obj_files [571]
                0.00    0.00       8/8           v__cflag__CFlag_str [602]
                0.00    0.00      17/2125612     builtin__arguments [38]
                0.00    0.00       1/269161      builtin__str_intp [56]
                0.00    0.00       1/2           v__builder__Builder_get_os_cflags [669]
                0.00    0.00       1/2509470     builtin__array_push [87]
                0.00    0.00       1/318802      strings__new_builder [743]
                0.00    0.00       1/309520      builtin__memdup_noscan [744]
-----------------------------------------------
                0.00    0.00       1/1           v__gen__c__Gen_final_gen_str [202]
[572]    0.0    0.00    0.00       1         v__gen__c__Gen_gen_str_for_alias [572]
                0.00    0.00       7/269161      builtin__str_intp [56]
                0.00    0.00      11/2125612     builtin__arguments [38]
                0.00    0.00       2/352903      builtin__string_replace [51]
                0.00    0.00       1/944         v__gen__c__Gen_get_str_fn [315]
                0.00    0.00      11/2509470     builtin__array_push [87]
                0.00    0.00       1/2121836     v__ast__Table_sym [77]
                0.00    0.00       1/628         v__ast__TypeSymbol_str_method_info [887]
                0.00    0.00       1/522797      builtin__string_clone [738]
                0.00    0.00       1/708         v__ast__TypeSymbol_is_c_struct [881]
                0.00    0.00       1/202         v__gen__c__deref_kind [932]
-----------------------------------------------
                                   8             v__ast__Table_unwrap_generic_type_ex [573]
                0.00    0.00       4/22          v__checker__Checker_resolve_fn_return_type [637]
                0.00    0.00      18/22          v__checker__Checker_method_call <cycle 10> [34]
[573]    0.0    0.00    0.00      22+8       v__ast__Table_unwrap_generic_type_ex [573]
                0.00    0.00       8/2650        v__ast__Table_find_or_register_array [223]
                0.00    0.00      38/2121836     v__ast__Table_sym [77]
                0.00    0.00       8/96          v__ast__Table_find_or_register_array_with_dims [948]
                                   8             v__ast__Table_unwrap_generic_type_ex [573]
-----------------------------------------------
                                   6             v__ast__Table_sumtype_has_variant <cycle 3> [65]
                0.00    0.00       8/75024       v__checker__Checker_if_expr <cycle 10> [46]
                0.00    0.00      17/75024       v__checker__Checker_array_init <cycle 10> [211]
                0.00    0.00     110/75024       v__checker__Checker_check_append <cycle 10> [268]
[574]    0.0    0.00    0.00     141         v__ast__Table_sumtype_check_aggregate_variant <cycle 3> [574]
                0.00    0.00     141/2121836     v__ast__Table_sym [77]
                                  12             v__ast__Table_sumtype_has_variant <cycle 3> [65]
-----------------------------------------------
                                  16             v__ast__Table_generic_type_names [575]
                0.00    0.00       1/28          v__checker__Checker_struct_decl [90]
                0.00    0.00       9/28          v__parser__Parser_fn_decl <cycle 11> [116]
                0.00    0.00      18/28          v__checker__Checker_fn_decl <cycle 10> [142]
[575]    0.0    0.00    0.00      28+16      v__ast__Table_generic_type_names [575]
                0.00    0.00      61/2121836     v__ast__Table_sym [77]
                0.00    0.00      17/2125612     builtin__arguments [38]
                0.00    0.00      28/2509470     builtin__array_push [87]
                0.00    0.00       4/4           v__ast__generic_names_push_with_filter [708]
                0.00    0.00      19/522797      builtin__string_clone [738]
                0.00    0.00       9/101941      builtin____new_array [753]
                                  16             v__ast__Table_generic_type_names [575]
-----------------------------------------------
                0.00    0.00       2/2           v__gen__c__Gen_assign_stmt <cycle 16> [45]
[576]    0.0    0.00    0.00       2         v__gen__c__Gen_gen_cross_var_assign [576]
                0.00    0.00       4/352903      builtin__string_replace [51]
                0.00    0.00       4/269161      builtin__str_intp [56]
                0.00    0.00       4/109285      v__gen__c__Gen_writeln [106]
                0.00    0.00       4/227326      v__gen__c__Gen_base_type [99]
                0.00    0.00       4/1048625     v__token__KeywordsMatcherTrie_find [84]
                0.00    0.00       4/2121836     v__ast__Table_sym [77]
                0.00    0.00       4/153455      v__ast__Expr_is_auto_deref_var [747]
                0.00    0.00       4/522797      builtin__string_clone [738]
-----------------------------------------------
                0.00    0.00       1/1           v__builder__cbuilder__compile_c [4]
[577]    0.0    0.00    0.00       1         v__builder__Builder_get_user_files [577]
                0.00    0.00       1/1           v__builder__Builder_add_file_or_dir [589]
                0.00    0.00       1/269161      builtin__str_intp [56]
                0.00    0.00       1/494         os__join_path [355]
                0.00    0.00       1/2125612     builtin__arguments [38]
                0.00    0.00       1/51791       builtin__new_array_from_c_array [763]
-----------------------------------------------
                                  22             v__parser__Parser_type_decl <cycle 11> [474]
[578]    0.0    0.00    0.00      22         v__parser__Parser_parse_sum_type_variants <cycle 11> [578]
                0.00    0.00     163/2509470     builtin__array_push [87]
                0.00    0.00     163/598700      v__parser__Parser_eat_comments [735]
                0.00    0.00     141/196182      v__parser__Parser_check [746]
                                 163             v__parser__Parser_parse_type <cycle 11> [138]
-----------------------------------------------
                0.00    0.00       1/305         v__pref__Preferences_should_compile_asm [664]
                0.00    0.00       4/305         v__builder__Builder_get_os_cflags [669]
                0.00    0.00      22/305         v__comptime__Comptime_expr <cycle 7> [50]
                0.00    0.00     278/305         v__ast__eval_comptime_not_user_defined_ident [583]
[579]    0.0    0.00    0.00     305         v__pref__os_from_string [579]
                0.00    0.00      12/269161      builtin__str_intp [56]
                0.00    0.00     305/381         builtin__string_to_lower_ascii [907]
-----------------------------------------------
                                   2             v__gen__c__Gen_gen_array_method_call <cycle 16> [306]
[580]    0.0    0.00    0.00       2         v__gen__c__Gen_gen_array_sorted <cycle 16> [580]
                0.00    0.00      14/864222      v__gen__c__Gen_write [57]
                0.00    0.00       6/109285      v__gen__c__Gen_writeln [106]
                0.00    0.00       2/269161      builtin__str_intp [56]
                0.00    0.00       2/311         v__gen__c__Gen_past_tmp_var_new [419]
                0.00    0.00       2/227326      v__gen__c__Gen_base_type [99]
                0.00    0.00       2/311         v__gen__c__Gen_write_orm_drop_table [457]
                0.00    0.00       2/154         v__gen__c__Gen_get_array_depth [729]
                0.00    0.00       2/544036      v__ast__Table_final_sym [737]
                                   2             v__gen__c__Gen_gen_array_sort_call <cycle 16> [480]
                                   2             v__gen__c__Gen_gen_array_sort <cycle 16> [444]
                                   2             v__gen__c__Gen_expr <cycle 16> [32]
-----------------------------------------------
                0.00    0.00       7/7           v__checker__Checker_check [10]
[581]    0.0    0.00    0.00       7         v__checker__Checker_interface_decl [581]
                0.00    0.00      24/1048625     v__token__KeywordsMatcherTrie_find [84]
                0.00    0.00      44/29889       v__checker__Checker_ensure_type_exists [235]
                0.00    0.00      26/2121836     v__ast__Table_sym [77]
                0.00    0.00      20/19340       v__checker__Checker_check_valid_snake_case [785]
                0.00    0.00       7/393         v__checker__Checker_check_valid_pascal_case [904]
-----------------------------------------------
                0.00    0.00       3/24          v__checker__Checker_infer_fn_generic_types [623]
                0.00    0.00       4/24          v__checker__Checker_fn_call <cycle 10> [55]
                0.00    0.00       5/24          v__parser__Parser_dot_expr <cycle 11> [60]
                0.00    0.00      12/24          v__checker__Checker_method_call <cycle 10> [34]
[582]    0.0    0.00    0.00      24         v__ast__Table_register_fn_concrete_types [582]
                0.00    0.00      24/1410233     builtin__map_get_check [42]
                0.00    0.00       9/37586       builtin__map_get_and_set [184]
                0.00    0.00       9/2509470     builtin__array_push [87]
                0.00    0.00      19/19          builtin__v__parser__IncludeError_code_Interface_IError_method_wrapper [972]
-----------------------------------------------
                0.00    0.00      16/486         v__parser__Parser_comptime_if_cond [707]
                0.00    0.00     470/486         v__checker__Checker_comptime_if_cond <cycle 10> [300]
[583]    0.0    0.00    0.00     486         v__ast__eval_comptime_not_user_defined_ident [583]
                0.00    0.00     278/305         v__pref__os_from_string [579]
                0.00    0.00      40/41          v__pref__cc_from_string [957]
-----------------------------------------------
                0.00    0.00       7/41          v__checker__Checker_asm_stmt <cycle 10> [646]
                0.00    0.00      11/41          v__checker__Checker_stmts_ending_with_expression <cycle 10> [49]
                0.00    0.00      23/41          v__checker__Checker_check [10]
[584]    0.0    0.00    0.00      41         v__checker__Checker_asm_arg [584]
                0.00    0.00      10/10          v__ast__Table_parse_cflag [616]
                0.00    0.00       3/352903      builtin__string_replace [51]
                0.00    0.00       1/269161      builtin__str_intp [56]
                0.00    0.00     237/19094       builtin__string_index_kmp [787]
                0.00    0.00      48/522797      builtin__string_clone [738]
                0.00    0.00      40/13898       builtin__string_index_ [801]
                0.00    0.00      25/420687      builtin__string_substr [742]
                0.00    0.00      25/6491        builtin__string_trim_chars [823]
                0.00    0.00      10/51791       builtin__new_array_from_c_array [763]
                0.00    0.00       1/314         os__read_file [923]
-----------------------------------------------
                0.00    0.00       4/4           v__checker__Checker_comptime_if_cond <cycle 10> [300]
[585]    0.0    0.00    0.00       4         v__checker__Checker_get_expr_type [585]
                0.00    0.00       4/125913      v__ast__Scope_find_var [52]
                0.00    0.00       4/258113      v__checker__Checker_unwrap_generic [569]
                0.00    0.00       4/4           v__checker__Checker_is_generic_ident [1011]
-----------------------------------------------
                0.00    0.00      44/44          v__checker__Checker_type_implements [483]
[586]    0.0    0.00    0.00      44         v__ast__Table_is_same_method [586]
                0.00    0.00     112/2121836     v__ast__Table_sym [77]
-----------------------------------------------
                                  34             v__checker__Checker_check_or_last_stmt <cycle 10> [587]
                                 943             v__checker__Checker_check_or_expr <cycle 10> [250]
[587]    0.0    0.00    0.00     943+34      v__checker__Checker_check_or_last_stmt <cycle 10> [587]
                0.00    0.00     320/52166       v__checker__Checker_check_types [266]
                                 317             v__checker__Checker_expr <cycle 10> [62]
                                  34             v__checker__Checker_check_or_last_stmt <cycle 10> [587]
-----------------------------------------------
                                  28             v__ast__Table_get_embed_methods [588]
                0.00    0.00      26/52          v__markused__Walker_mark_by_sym <cycle 8> [121]
                0.00    0.00      26/52          v__gen__c__Gen_interface_table [248]
[588]    0.0    0.00    0.00      52+28      v__ast__Table_get_embed_methods [588]
                0.00    0.00      26/2125612     builtin__arguments [38]
                0.00    0.00      28/2121836     v__ast__Table_sym [77]
                                  28             v__ast__Table_get_embed_methods [588]
-----------------------------------------------
                0.00    0.00       1/1           v__builder__Builder_get_user_files [577]
[589]    0.0    0.00    0.00       1         v__builder__Builder_add_file_or_dir [589]
                0.00    0.00       1/55          v__builder__Builder_v_files_from_dir [337]
                0.00    0.00       2/2080        os__is_dir [858]
-----------------------------------------------
                                   1             v__gen__c__Gen_gen_array_method_call <cycle 16> [306]
[590]    0.0    0.00    0.00       1         v__gen__c__Gen_gen_array_count <cycle 16> [590]
                0.00    0.00       1/309         v__gen__c__Gen_write_prepared_var [322]
                0.00    0.00       2/269161      builtin__str_intp [56]
                0.00    0.00       4/109285      v__gen__c__Gen_writeln [106]
                0.00    0.00       1/474         v__gen__c__Gen_writeln2 [354]
                0.00    0.00       1/311         v__gen__c__Gen_past_tmp_var_new [419]
                0.00    0.00       1/9928        v__gen__c__Gen_new_tmp_var [183]
                0.00    0.00       2/864222      v__gen__c__Gen_write [57]
                0.00    0.00       1/227326      v__gen__c__Gen_base_type [99]
                0.00    0.00       1/311         v__gen__c__Gen_write_orm_drop_table [457]
                0.00    0.00       2/2509470     builtin__array_push [87]
                0.00    0.00       1/544036      v__ast__Table_final_sym [737]
                                   1             v__gen__c__Gen_write_prepared_tmp_value <cycle 16> [274]
                                   1             v__gen__c__Gen_expr <cycle 16> [32]
-----------------------------------------------
                0.00    0.00       1/46          v__gen__c__Gen_gen_to_str_method_call <cycle 16> [374]
                0.00    0.00       2/46          v__gen__c__Gen_ref_or_deref_arg <cycle 16> [182]
                0.00    0.00       2/46          v__gen__c__Gen_for_in_stmt <cycle 16> [143]
                0.00    0.00       3/46          v__type_resolver__TypeResolver_unwrap_generic_expr [697]
                0.00    0.00       4/46          v__checker__Checker_for_in_stmt <cycle 10> [148]
                0.00    0.00       4/46          v__gen__c__Gen_ident [86]
                0.00    0.00      10/46          v__gen__c__Gen_cast_expr <cycle 16> [170]
                0.00    0.00      20/46          v__checker__Checker_ident <cycle 10> [43]
[591]    0.0    0.00    0.00      46         v__type_resolver__TypeResolver_get_type [591]
                0.00    0.00      27/1410233     builtin__map_get_check [42]
-----------------------------------------------
                                   1             v__parser__Parser_name_expr <cycle 11> [39]
                                   5             v__parser__Parser_parse_type <cycle 11> [138]
[592]    0.0    0.00    0.00       6         v__parser__Parser_parse_chan_type <cycle 11> [592]
                0.00    0.00       3/3           v__ast__Table_find_or_register_chan [607]
                0.00    0.00       3/375         v__parser__Parser_register_auto_import [381]
                0.00    0.00       6/737222      v__scanner__Scanner_scan [734]
                                   3             v__parser__Parser_parse_type <cycle 11> [138]
-----------------------------------------------
                0.00    0.00      16/16          v__checker__Checker_check [10]
[593]    0.0    0.00    0.00      16         v__checker__Checker_fn_type_decl [593]
                0.00    0.00      58/2121836     v__ast__Table_sym [77]
                0.00    0.00      42/29889       v__checker__Checker_ensure_type_exists [235]
                0.00    0.00      16/393         v__checker__Checker_check_valid_pascal_case [904]
-----------------------------------------------
                                   2             v__gen__c__Gen_asm_stmt <cycle 16> [610]
[594]    0.0    0.00    0.00       2         v__gen__c__Gen_gen_asm_ios <cycle 16> [594]
                0.00    0.00      28/864222      v__gen__c__Gen_write [57]
                0.00    0.00       2/109285      v__gen__c__Gen_writeln [106]
                                   4             v__gen__c__Gen_expr <cycle 16> [32]
-----------------------------------------------
                0.00    0.00       6/6           v__checker__Checker_check_elements_ref_fields_initialized [568]
[595]    0.0    0.00    0.00       6         v__checker__Checker_check_ref_fields_initialized_note [595]
                0.00    0.00       2/1462        v__checker__Checker_check_ref_fields_initialized [234]
                0.00    0.00       2/269161      builtin__str_intp [56]
                0.00    0.00       6/5792        v__ast__Table_struct_fields [269]
                0.00    0.00      17/2121836     v__ast__Table_sym [77]
                0.00    0.00       2/2509470     builtin__array_push [87]
-----------------------------------------------
                0.00    0.00       4/4           v__cflag__CFlag_eval [546]
[596]    0.0    0.00    0.00       4         v__cflag__find_first_existing_path [596]
                0.00    0.00       4/352903      builtin__string_replace [51]
                0.00    0.00      36/2509470     builtin__array_push [87]
                0.00    0.00       4/5           builtin__string_split_into_lines [647]
                0.00    0.00      44/420687      builtin__string_substr [742]
                0.00    0.00      36/6491        builtin__string_trim_chars [823]
                0.00    0.00       4/101941      builtin____new_array [753]
-----------------------------------------------
                0.00    0.00       1/1           v__gen__c__gen [12]
[597]    0.0    0.00    0.00       1         v__gen__c__Gen_gen_c_main [597]
                0.00    0.00       1/1           v__gen__c__Gen_gen_c_main_header [606]
                0.00    0.00       1/474         v__gen__c__Gen_writeln2 [354]
                0.00    0.00       1/1           v__gen__c__Gen_gen_c_main_footer [702]
                0.00    0.00       1/109285      v__gen__c__Gen_writeln [106]
                0.00    0.00       1/2509470     builtin__array_push [87]
-----------------------------------------------
                0.00    0.00       5/5           v__gen__c__Gen_write_typedef_types [316]
[598]    0.0    0.00    0.00       5         v__gen__c__Gen_write_alias_typesymbol_declaration [598]
                0.00    0.00       5/269161      builtin__str_intp [56]
                0.00    0.00       5/227326      v__gen__c__Gen_base_type [99]
                0.00    0.00       5/2125612     builtin__arguments [38]
                0.00    0.00       5/2121836     v__ast__Table_sym [77]
                0.00    0.00       5/2509470     builtin__array_push [87]
                0.00    0.00       1/1           builtin__string_substr_ni [1050]
-----------------------------------------------
                0.00    0.00       1/1           v__gen__c__gen [12]
[599]    0.0    0.00    0.00       1         v__gen__c__Gen_register_iface_return_types [599]
                0.00    0.00       7/745553      builtin__map_exists [36]
                0.00    0.00       1/1396        v__gen__c__Gen_register_result [252]
                0.00    0.00       4/8           v__ast__Interface_get_methods [668]
                0.00    0.00       7/2509470     builtin__array_push [87]
                0.00    0.00      11/7023        v__ast__TypeSymbol_find_method_with_generic_parent [821]
                0.00    0.00       1/101941      builtin____new_array [753]
-----------------------------------------------
                0.00    0.00       1/3           v__gen__c__Gen_gen_equality_fns [158]
                0.00    0.00       2/3           v__gen__c__Gen_gen_sumtype_equality_fn <cycle 15> [303]
[600]    0.0    0.00    0.00       3         v__gen__c__Gen_gen_alias_equality_fn [600]
                0.00    0.00       4/269161      builtin__str_intp [56]
                0.00    0.00       8/2125612     builtin__arguments [38]
                0.00    0.00       3/227326      v__gen__c__Gen_base_type [99]
                0.00    0.00      14/2509470     builtin__array_push [87]
                0.00    0.00       3/31736       v__gen__c__Gen_unwrap [227]
                0.00    0.00       2/2121836     v__ast__Table_sym [77]
                0.00    0.00       2/318802      strings__new_builder [743]
                0.00    0.00       2/309520      builtin__memdup_noscan [744]
-----------------------------------------------
                0.00    0.00     584/584         v__checker__Checker_if_expr <cycle 10> [46]
[601]    0.0    0.00    0.00     584         v__checker__Checker_gen_branch_context_string [601]
                0.00    0.00       4/352903      builtin__string_replace [51]
                0.00    0.00       4/60586       v__ast__Table_type_to_str <cycle 4> [784]
                0.00    0.00       4/2509470     builtin__array_push [87]
                0.00    0.00     584/28723       Array_string_join [776]
                0.00    0.00       8/81191       builtin__string__plus [757]
                0.00    0.00       4/522797      builtin__string_clone [738]
-----------------------------------------------
                0.00    0.00       8/8           v__builder__Builder_build_thirdparty_obj_files [571]
[602]    0.0    0.00    0.00       8         v__cflag__CFlag_str [602]
                0.00    0.00       8/269161      builtin__str_intp [56]
-----------------------------------------------
                                   3             v__gen__c__Gen_gen_array_method_call <cycle 16> [306]
[603]    0.0    0.00    0.00       3         v__gen__c__Gen_gen_array_prepend <cycle 16> [603]
                0.00    0.00      21/864222      v__gen__c__Gen_write [57]
                0.00    0.00       3/227326      v__gen__c__Gen_base_type [99]
                0.00    0.00       6/544036      v__ast__Table_final_sym [737]
                                   5             v__gen__c__Gen_expr <cycle 16> [32]
                                   3             v__gen__c__Gen_expr_with_cast <cycle 16> [54]
-----------------------------------------------
                                   4             v__parser__Parser_stmt <cycle 11> [559]
[604]    0.0    0.00    0.00       4         v__parser__Parser_comptime_for <cycle 11> [604]
                0.00    0.00       4/23746       v__ast__Scope_register [131]
                0.00    0.00       8/231144      v__parser__Parser_check_name [110]
                0.00    0.00       1/11628       v__parser__Parser_find_type_or_add_placeholder [144]
                0.00    0.00       4/181048      builtin__map_get [136]
                0.00    0.00       4/2509470     builtin__array_push [87]
                0.00    0.00       3/365         v__parser__Parser_parse_generic_type [515]
                0.00    0.00      12/196182      v__parser__Parser_check [746]
                0.00    0.00       4/737222      v__scanner__Scanner_scan [734]
                0.00    0.00       4/30235       v__parser__Parser_parse_language [775]
                0.00    0.00       4/32579       v__parser__Parser_open_scope [772]
                                   4             v__parser__Parser_parse_any_type <cycle 11> [119]
                                   4             v__parser__Parser_parse_block <cycle 11> [558]
-----------------------------------------------
                0.00    0.00    4102/115543      v__parser__Parser_check_expr <cycle 11> [226]
                0.00    0.00  111441/115543      v__parser__Parser_name_expr <cycle 11> [39]
[605]    0.0    0.00    0.00  115543         v__parser__Parser_add_defer_var [605]
                0.00    0.00      99/2509470     builtin__array_push [87]
-----------------------------------------------
                0.00    0.00       1/1           v__gen__c__Gen_gen_c_main [597]
[606]    0.0    0.00    0.00       1         v__gen__c__Gen_gen_c_main_header [606]
                0.00    0.00       2/2           v__gen__c__Gen_gen_c_main_trace_calls_hook [619]
                0.00    0.00       3/109285      v__gen__c__Gen_writeln [106]
                0.00    0.00       1/1           v__gen__c__Gen_gen_c_main_function_only_header [1089]
                0.00    0.00       1/1           v__gen__c__Gen_gen_c_main_profile_hook [1090]
-----------------------------------------------
                0.00    0.00       3/3           v__parser__Parser_parse_chan_type <cycle 11> [592]
[607]    0.0    0.00    0.00       3         v__ast__Table_find_or_register_chan [607]
                0.00    0.00       6/269161      builtin__str_intp [56]
                0.00    0.00       6/2121836     v__ast__Table_sym [77]
                0.00    0.00       3/181048      builtin__map_get [136]
                0.00    0.00       1/1154        v__ast__Table_register_sym [409]
                0.00    0.00       3/81191       builtin__string__plus [757]
                0.00    0.00       1/522797      builtin__string_clone [738]
-----------------------------------------------
                0.00    0.00       1/1           v__ast__new_table [609]
[608]    0.0    0.00    0.00       1         v__ast__Table_register_builtin_type_symbols [608]
                0.00    0.00      32/1154        v__ast__Table_register_sym [409]
-----------------------------------------------
                0.00    0.00       1/1           v__builder__new_builder [352]
[609]    0.0    0.00    0.00       1         v__ast__new_table [609]
                0.00    0.00       1/1           v__ast__Table_register_builtin_type_symbols [608]
                0.00    0.00      26/92324       builtin__new_map [756]
-----------------------------------------------
                                   1             v__gen__c__Gen_stmt <cycle 16> [47]
[610]    0.0    0.00    0.00       1         v__gen__c__Gen_asm_stmt <cycle 16> [610]
                0.00    0.00      10/864222      v__gen__c__Gen_write [57]
                0.00    0.00       5/109285      v__gen__c__Gen_writeln [106]
                0.00    0.00       1/1           v__gen__c__Gen_asm_arg [699]
                0.00    0.00       1/47520       v__gen__c__Gen_write2 [123]
                0.00    0.00       1/1321        builtin__array_insert [351]
                0.00    0.00       1/1705        builtin__array_delete_many [862]
                                   2             v__gen__c__Gen_gen_asm_ios <cycle 16> [594]
-----------------------------------------------
